listing_id,neighborhood,building_type,condition,energy_rating,area_sqm,balcony_area_sqm,lot_size_sqm,bedrooms,bathrooms,living_rooms,floor,has_elevator,has_parking,has_ac,has_sea_view,distance_metro_km,distance_park_km,distance_center_km,noise_level_db,air_quality_index,monthly_hoa_fee,age_years,listing_year,description_length,rooms_total,price
6479,Uskudar,apartment,excellent,A,158.9,6.6,,5,2,1,18,0,1,1,0,1.14,,4.03,62.3,94.0,171.0,11,2025,245,6,341119
12798,Maltepe,apartment,good,C,97.2,12.0,0.0,5,2,2,3,0,0,0,0,1.61,1.1,8.51,50.1,87.0,261.0,28,2024,124,7,108073
822,Maltepe,apartment,good,C,167.0,7.0,0.0,5,3,2,24,0,0,0,1,0.43,0.63,1.2,67.3,94.0,,32,2025,226,7,310376
11204,Maltepe,duplex,fair,B,132.3,8.2,,6,1,2,17,0,0,1,1,1.43,2.19,8.82,58.1,57.0,35.0,12,2025,293,8,211371
18946,Maltepe,apartment,good,A,161.3,,,5,1,2,23,0,1,0,0,2.78,1.09,0.71,50.4,90.0,38.0,59,2025,117,7,175126
62,Maltepe,loft,excellent,A,191.7,7.6,0.0,1,4,1,22,1,0,1,0,0.5,0.33,3.18,62.1,93.0,208.0,20,2025,312,3,288076
4213,Sariyer,apartment,fair,D,200.2,11.9,0.0,1,1,2,4,1,1,0,0,2.16,0.55,0.7,54.7,97.0,259.0,21,2025,10,3,458322
7933,Kartal,apartment,good,,115.1,10.2,,1,3,2,2,1,0,0,1,2.68,1.81,1.52,52.4,87.0,386.0,28,2025,142,3,159206
7919,Kartal,detached,good,C,137.2,,,2,1,1,10,0,0,0,0,1.45,2.24,2.47,58.2,,241.0,3,2023,240,3,175644
12383,Maltepe,duplex,fair,A,139.3,5.2,,3,3,1,4,1,0,0,1,1.29,2.31,5.02,72.6,95.0,84.0,13,2025,149,4,313281
2533,Umraniye,apartment,poor,A,239.7,14.8,0.0,3,3,2,12,1,0,0,0,0.66,1.41,1.93,65.9,89.0,,19,2024,85,6,263461
7742,Beyoglu,apartment,good,C,88.4,12.9,0.0,4,3,1,10,0,0,0,1,1.56,0.89,7.46,54.7,44.0,,13,2023,258,4,213023
15238,Sariyer,loft,excellent,B,145.7,,,4,3,1,1,0,1,1,1,,0.92,2.23,,84.0,170.0,21,2025,283,5,577044
10011,Kadikoy,apartment,good,B,122.7,2.9,,5,1,2,22,0,1,1,1,1.79,0.99,2.45,55.7,49.0,,3,2025,224,7,276609
7302,Uskudar,apartment,fair,C,327.1,9.4,,6,1,2,16,1,1,0,0,1.9,2.06,2.9,,33.0,176.0,36,2023,200,8,522752
4921,Sariyer,residence,fair,C,119.4,,,1,4,2,17,0,0,1,1,1.77,1.17,4.79,59.4,87.0,,23,2024,215,4,343263
18709,Beyoglu,detached,good,C,128.9,0.0,0.0,6,1,1,17,0,0,0,1,1.19,,10.33,48.2,92.0,144.0,58,2025,280,7,291334
1888,Atasehir,apartment,good,C,107.9,14.8,,1,4,2,13,1,0,0,0,1.76,2.97,0.88,52.8,124.0,56.0,52,2025,88,3,170660
9932,Kadikoy,detached,good,A,151.1,9.0,,6,3,1,17,0,1,0,0,0.63,0.56,11.4,,92.0,158.0,19,2024,153,7,404081
6379,Maltepe,apartment,fair,B,205.3,2.6,0.0,3,1,1,8,1,0,0,0,0.66,0.84,3.18,53.9,64.0,123.0,7,2025,305,4,249447
8852,Bakirkoy,apartment,excellent,D,135.9,5.7,0.0,2,3,2,4,1,0,1,0,2.1,1.14,4.23,55.4,63.0,79.0,18,2025,195,4,281216
4894,Bakirkoy,residence,poor,C,91.7,5.9,,1,1,1,11,1,1,0,1,1.5,,1.15,52.7,,276.0,17,2024,205,2,165122
10009,Kartal,apartment,excellent,A,200.1,6.1,0.0,4,1,2,8,1,0,0,1,1.45,0.31,5.12,61.7,78.0,34.0,2,2025,153,6,380182
3278,Atasehir,residence,fair,A,118.2,12.2,,6,1,2,2,1,1,1,1,3.45,1.17,4.84,51.8,63.0,305.0,60,2024,151,8,265617
17604,Bakirkoy,apartment,excellent,C,104.3,,0.0,5,1,2,2,0,1,0,0,1.31,7.07,3.1,61.5,97.0,224.0,37,2024,112,7,215352
6872,Kartal,apartment,fair,A,101.3,11.5,0.0,1,2,2,10,0,1,0,1,2.01,2.14,2.52,47.6,68.0,369.0,56,2025,247,3,126223
17943,Umraniye,apartment,excellent,C,86.2,9.0,0.0,3,4,1,4,1,1,1,1,2.62,2.37,5.19,59.9,101.0,275.0,49,2024,221,4,131748
15319,Uskudar,residence,fair,A,58.0,,0.0,5,1,1,13,1,1,0,0,0.67,,4.23,,105.0,350.0,44,2024,395,6,104179
10777,Kartal,apartment,excellent,B,150.5,16.0,,3,4,1,24,1,1,0,0,1.34,0.19,2.12,,76.0,429.0,39,2025,222,4,244409
11936,Kartal,residence,fair,D,196.8,,0.0,3,2,1,18,1,1,1,0,2.07,0.81,1.12,50.9,104.0,229.0,40,2025,283,4,217119
5911,Umraniye,apartment,good,D,268.8,5.9,0.0,2,4,2,1,1,0,1,0,0.11,1.57,1.85,56.3,95.0,124.0,9,2024,177,4,343720
9756,Kadikoy,residence,poor,A,177.0,4.0,,5,2,1,19,1,1,1,1,0.68,0.68,6.47,,97.0,230.0,18,2023,127,6,399352
18267,Umraniye,apartment,fair,C,200.5,15.0,0.0,3,2,2,21,0,0,0,1,0.32,0.27,1.32,76.9,99.0,,51,2025,313,5,235204
15563,Kartal,residence,good,,116.8,6.3,0.0,5,4,1,9,0,0,0,0,0.62,1.39,2.87,52.0,109.0,105.0,2,2024,201,5,221850
6588,Uskudar,apartment,excellent,A,139.7,13.9,0.0,2,4,2,13,1,0,1,1,2.17,0.44,7.68,65.3,72.0,159.0,34,2025,188,4,383557
14590,Sisli,residence,fair,C,117.0,5.6,,2,1,1,4,1,0,1,0,2.4,1.02,4.57,46.7,87.0,343.0,34,2024,273,3,187661
3673,Beyoglu,duplex,good,B,192.1,,347.1,1,3,2,22,0,0,1,0,0.1,1.41,0.5,67.0,87.0,146.0,49,2023,333,3,349796
4395,Kadikoy,residence,good,C,215.0,11.1,,4,1,2,14,0,1,1,0,1.62,0.67,3.3,55.3,76.0,239.0,56,2024,177,6,370375
5613,Umraniye,residence,fair,B,152.3,2.9,0.0,4,4,1,19,0,0,0,1,0.18,1.4,0.83,,76.0,77.0,39,2024,245,5,194219
11981,Umraniye,apartment,good,C,156.4,11.0,,6,1,2,3,1,0,1,1,1.3,4.58,0.62,62.6,76.0,102.0,48,2025,374,8,201568
17958,Atasehir,duplex,good,C,240.1,3.6,,3,2,2,20,0,0,1,0,1.93,0.84,3.62,60.0,105.0,173.0,26,2024,163,5,454605
8322,Bakirkoy,residence,excellent,C,145.2,11.4,0.0,4,1,2,16,0,0,1,1,0.51,0.72,3.61,51.7,32.0,65.0,27,2023,10,6,411967
9202,Atasehir,apartment,good,B,201.1,6.7,0.0,2,1,1,11,0,0,1,1,0.9,2.93,0.79,51.8,81.0,184.0,37,2025,179,3,361475
6904,Kadikoy,residence,excellent,C,241.4,8.9,,6,3,2,4,0,0,1,0,1.84,0.91,0.5,67.6,92.0,63.0,42,2024,87,8,524163
10427,Fatih,apartment,good,,166.9,,0.0,4,3,2,9,1,1,1,0,0.98,0.32,1.81,,97.0,297.0,21,2024,136,6,336797
903,Bakirkoy,apartment,good,D,118.0,5.7,,1,3,2,6,1,1,0,0,0.55,,0.97,68.5,119.0,308.0,53,2024,110,3,167865
16700,Beyoglu,apartment,excellent,D,122.7,14.8,,1,3,1,11,1,1,1,1,,2.05,0.5,50.1,26.0,471.0,12,2025,290,2,282041
4716,Uskudar,residence,fair,C,181.9,8.3,,2,2,1,4,0,1,0,0,3.11,0.32,5.22,57.2,32.0,83.0,39,2025,207,3,262601
10843,Sariyer,apartment,good,A,190.3,8.2,,5,3,1,12,0,1,1,0,0.44,0.73,3.67,51.9,67.0,379.0,8,2023,104,6,670565
667,Umraniye,residence,good,C,199.4,10.6,,2,2,2,9,1,0,0,0,0.57,0.32,4.33,54.3,80.0,181.0,39,2024,268,4,226097
12862,Sariyer,apartment,good,B,115.7,15.5,0.0,4,2,2,7,1,0,0,0,1.93,2.23,1.49,50.6,56.0,95.0,18,2023,280,6,322279
7691,Beyoglu,duplex,fair,D,109.4,9.6,169.2,2,1,2,6,1,0,0,1,5.46,1.51,6.14,61.7,,236.0,0,2023,224,4,222692
12795,Bakirkoy,apartment,fair,A,137.7,,0.0,6,1,2,22,1,0,0,0,0.75,0.63,4.81,57.8,57.0,74.0,5,2025,265,8,243724
2601,Atasehir,duplex,good,D,177.8,,,2,4,1,1,0,0,1,0,1.79,5.02,3.64,59.1,59.0,,57,2024,116,3,243979
16506,Sariyer,apartment,fair,B,99.4,7.3,0.0,1,1,1,17,0,0,0,0,3.08,1.58,1.24,58.5,65.0,144.0,55,2024,268,2,165002
9878,Atasehir,residence,good,C,88.8,8.3,0.0,6,2,2,1,1,1,0,0,1.11,0.36,4.43,67.5,42.0,204.0,12,2023,438,8,191709
5802,Beyoglu,detached,fair,B,113.0,,272.2,2,4,1,6,0,1,0,1,3.32,1.36,2.85,54.9,89.0,180.0,29,2023,256,3,272355
4079,Sariyer,apartment,good,C,129.1,8.7,,1,2,1,9,0,1,1,0,2.24,1.66,2.07,60.2,59.0,127.0,44,2024,164,2,257392
284,Besiktas,duplex,good,C,101.7,11.0,,2,2,2,0,1,1,1,1,2.64,1.25,11.67,40.9,82.0,,0,2023,179,4,308607
5303,Besiktas,apartment,fair,B,81.7,11.5,0.0,4,1,2,16,1,1,1,1,0.56,2.41,0.82,50.8,,137.0,60,2023,110,5,223568
11361,Kartal,apartment,good,B,122.6,,0.0,1,3,2,17,0,1,0,0,1.56,0.07,2.43,74.5,,161.0,46,2024,369,3,150543
12372,Besiktas,duplex,excellent,B,126.5,1.4,0.0,3,1,1,20,1,1,0,0,3.63,0.64,2.7,58.1,107.0,,33,2023,191,4,345704
17963,Uskudar,residence,good,A,158.6,8.1,,2,4,1,24,1,0,0,1,3.0,1.41,0.71,45.2,93.0,85.0,5,2025,223,3,367414
6270,Umraniye,apartment,good,A,129.1,8.5,,3,2,1,16,1,0,0,1,1.53,2.99,0.85,59.6,115.0,94.0,15,2024,272,4,190476
9046,Umraniye,duplex,poor,B,286.6,,232.4,2,3,1,1,1,1,0,0,3.92,,3.77,54.1,82.0,377.0,56,2025,267,3,274402
14161,Umraniye,residence,excellent,C,146.3,11.4,,1,2,1,1,1,1,0,0,1.27,1.88,2.55,60.1,89.0,,11,2024,153,3,251141
4322,Bakirkoy,apartment,fair,C,139.4,4.1,,5,3,2,3,0,0,1,1,,2.59,3.07,46.9,62.0,171.0,55,2023,90,7,240710
6892,Maltepe,loft,excellent,C,228.5,11.1,,1,3,1,0,0,1,1,0,0.25,2.41,4.58,49.3,,432.0,43,2024,92,2,306701
4528,Sisli,apartment,fair,B,165.7,0.0,0.0,3,4,2,12,1,0,0,1,0.5,1.13,5.07,55.1,92.0,189.0,15,2025,192,5,439825
3082,Sisli,duplex,fair,B,105.4,14.1,,2,2,1,18,1,0,0,0,1.48,0.78,6.52,55.6,117.0,56.0,28,2024,195,3,190511
8701,Atasehir,apartment,fair,B,140.4,6.1,0.0,5,2,1,10,1,1,1,1,0.3,0.72,3.71,55.2,88.0,173.0,51,2024,194,6,231879
17972,Kartal,apartment,good,C,127.6,9.5,0.0,4,4,2,23,1,1,1,1,0.89,0.97,5.0,53.9,76.0,285.0,16,2023,322,6,258141
9952,Beyoglu,duplex,poor,B,146.9,,56.0,1,3,2,7,1,0,1,0,1.34,0.22,3.53,51.6,69.0,,13,2025,240,3,291401
15265,Maltepe,apartment,good,B,111.7,4.6,0.0,3,3,2,24,1,1,0,0,1.38,2.72,6.44,61.1,,167.0,6,2023,154,5,188343
16540,Bakirkoy,residence,poor,B,207.9,17.5,0.0,6,3,2,22,0,0,0,0,1.35,4.25,1.32,70.5,54.0,135.0,14,2024,271,8,434309
16920,Sariyer,apartment,fair,A,101.2,6.0,,2,1,2,9,1,1,0,1,2.21,1.9,1.17,57.5,91.0,84.0,45,2024,275,4,246119
16895,Bakirkoy,apartment,good,C,70.9,,,2,2,2,11,1,1,1,0,2.79,4.11,1.38,68.6,73.0,167.0,31,2024,154,4,102084
907,Atasehir,residence,excellent,C,76.0,17.3,,6,3,1,5,0,0,0,0,1.14,0.52,2.57,63.6,91.0,346.0,11,2023,26,7,166327
14922,Umraniye,loft,fair,C,108.4,6.8,,2,3,1,23,1,1,1,1,0.31,2.23,1.97,53.6,81.0,54.0,22,2023,157,3,216888
15416,Kartal,apartment,excellent,C,124.7,11.7,,1,3,1,22,1,1,1,1,0.52,1.22,1.76,64.5,65.0,160.0,13,2024,141,2,293716
18397,Bakirkoy,apartment,poor,C,129.3,5.6,0.0,1,2,1,22,0,0,1,0,1.45,2.28,5.01,59.3,77.0,662.0,5,2023,252,2,215003
17661,Kadikoy,apartment,good,C,123.4,,,5,1,2,11,1,1,1,1,6.78,1.22,3.01,52.5,,87.0,3,2025,259,7,304356
7982,Fatih,apartment,fair,B,104.6,13.0,0.0,2,3,1,9,1,1,1,1,0.89,1.92,5.85,65.9,68.0,84.0,39,2025,253,3,176082
10755,Kadikoy,residence,good,A,261.6,13.4,0.0,6,2,2,23,0,1,1,1,1.29,1.36,1.52,,55.0,59.0,23,2023,263,8,847767
6727,Umraniye,detached,poor,C,86.1,8.9,0.0,5,2,1,16,1,0,1,1,0.84,1.67,5.1,55.2,73.0,60.0,30,2024,172,6,108469
15055,Kadikoy,duplex,fair,C,159.6,4.2,,4,2,2,22,1,1,1,0,0.05,2.92,4.25,58.2,79.0,76.0,56,2024,93,6,294831
1220,Sisli,apartment,fair,A,126.8,1.6,0.0,4,4,2,12,0,1,0,1,2.04,1.1,3.92,59.6,73.0,82.0,2,2025,440,6,307273
8738,Besiktas,apartment,good,D,289.7,,,2,1,2,18,1,1,1,1,1.82,0.25,3.5,49.1,53.0,144.0,47,2025,279,4,746233
13724,Atasehir,residence,good,D,140.6,9.6,0.0,1,1,2,15,0,1,0,0,0.26,1.26,2.45,53.3,67.0,404.0,40,2025,258,3,238113
1196,Beyoglu,detached,excellent,B,96.0,6.8,0.0,4,4,1,20,1,1,0,1,1.27,0.32,10.6,46.6,58.0,352.0,5,2025,332,6,363260
13715,Atasehir,residence,poor,B,80.7,10.4,,1,3,2,13,1,0,1,1,,0.39,0.5,61.8,67.0,,32,2025,271,4,191230
3226,Besiktas,duplex,good,B,188.8,6.5,20.5,3,1,2,11,1,0,0,1,0.83,0.13,4.57,55.1,75.0,195.0,44,2024,313,4,264008
8093,Uskudar,apartment,fair,A,51.7,5.6,0.0,2,1,2,11,0,0,0,1,1.47,0.72,1.64,55.1,74.0,55.0,9,2024,271,4,95223
7878,Maltepe,residence,fair,C,131.1,6.9,0.0,2,2,2,21,1,0,1,1,0.54,1.01,3.53,52.0,80.0,176.0,39,2024,224,4,238775
3792,Sariyer,duplex,good,D,123.5,4.2,143.7,6,2,2,5,1,0,1,1,3.18,1.53,3.13,68.1,,451.0,43,2024,243,8,406755
6932,Uskudar,detached,fair,C,137.7,12.3,74.4,2,3,2,3,1,0,0,0,0.79,1.02,8.46,52.1,98.0,196.0,32,2024,254,4,347808
11630,Fatih,residence,poor,C,180.6,2.5,,5,1,2,6,0,0,0,1,0.63,3.96,1.63,50.9,80.0,197.0,30,2024,261,7,321586
8780,Sisli,duplex,fair,A,161.3,7.9,91.9,6,4,1,12,1,0,0,1,0.93,2.47,2.93,48.0,48.0,21.0,44,2024,275,7,444641
4944,Atasehir,apartment,fair,B,74.6,11.1,,4,1,1,24,1,0,0,1,1.37,2.17,1.01,75.8,71.0,33.0,11,2025,282,5,127571
867,Kartal,duplex,fair,B,121.3,9.0,,6,2,2,12,1,0,0,1,,1.71,4.01,59.3,82.0,423.0,49,2023,151,8,146718
11944,Kartal,apartment,good,B,48.3,10.9,0.0,3,1,1,3,0,1,0,0,,0.41,4.83,55.8,87.0,125.0,21,2025,220,4,60734
7997,Atasehir,duplex,poor,C,120.0,2.2,0.0,2,4,1,12,0,0,1,1,2.1,0.51,1.35,63.4,45.0,733.0,51,2024,304,3,193565
8823,Umraniye,residence,fair,C,181.4,13.5,,1,3,2,23,0,0,1,0,1.38,2.25,5.15,51.0,74.0,138.0,15,2025,395,3,217372
14743,Maltepe,apartment,poor,D,279.2,15.6,,6,4,1,7,0,1,1,1,0.69,1.05,3.99,54.6,79.0,,48,2025,221,7,447396
16561,Sisli,residence,fair,B,100.5,11.7,0.0,1,4,1,12,0,0,1,0,1.49,0.54,0.5,50.1,54.0,173.0,34,2025,236,2,191284
16418,Umraniye,apartment,fair,A,175.2,,0.0,2,3,2,21,0,0,1,1,1.17,0.82,4.52,60.1,71.0,305.0,24,2024,396,4,234864
10247,Fatih,detached,fair,C,81.9,6.7,137.3,5,4,1,15,0,1,0,0,0.26,0.88,2.8,,63.0,100.0,32,2023,304,6,186774
19640,Fatih,duplex,fair,B,118.1,9.2,143.6,6,2,2,23,1,0,1,1,2.25,0.18,0.94,61.2,,25.0,8,2024,191,8,331362
17665,Umraniye,apartment,good,A,122.0,,,1,3,1,11,0,0,1,0,4.97,2.35,3.85,57.1,94.0,193.0,40,2025,127,2,113289
16253,Uskudar,residence,fair,C,152.4,4.5,0.0,2,1,1,9,0,0,0,0,3.65,0.56,4.13,68.9,100.0,147.0,18,2025,167,3,246033
1580,Umraniye,duplex,fair,B,140.6,14.3,56.8,1,4,2,16,0,0,0,0,2.61,,5.85,41.6,,,17,2024,63,3,149861
11724,Sisli,apartment,poor,A,184.3,,0.0,3,1,2,4,1,1,0,0,0.99,0.79,0.66,42.6,67.0,,59,2025,151,5,249213
16061,Maltepe,duplex,fair,C,124.0,,0.0,3,1,2,3,1,0,1,1,2.58,0.61,2.67,42.0,95.0,,55,2024,87,4,193273
18009,Fatih,apartment,poor,A,91.6,,0.0,1,1,1,23,1,1,1,0,0.75,0.22,4.3,53.5,90.0,207.0,7,2025,161,2,164543
13755,Uskudar,apartment,fair,A,183.3,10.9,0.0,4,2,1,0,1,1,0,0,0.58,0.36,7.23,58.9,63.0,,26,2024,223,5,338877
9800,Beyoglu,residence,fair,C,90.3,6.0,,5,4,2,19,1,1,1,1,0.6,0.62,6.48,52.6,86.0,83.0,38,2023,178,7,257141
5176,Kadikoy,apartment,good,C,196.6,4.6,0.0,2,2,2,15,0,1,1,1,1.0,0.71,7.29,49.1,98.0,,30,2024,77,4,524432
4835,Umraniye,residence,good,B,137.8,10.8,0.0,3,3,1,5,1,1,0,0,2.22,1.48,0.82,60.3,92.0,186.0,5,2024,289,4,201540
13877,Fatih,apartment,good,B,137.9,13.6,0.0,1,1,1,18,0,1,1,0,3.03,0.89,0.89,74.2,67.0,,33,2023,129,2,186496
8936,Atasehir,detached,good,,111.2,3.1,,2,2,2,10,0,0,1,0,0.6,1.96,5.78,62.8,95.0,28.0,39,2023,254,4,228884
12195,Besiktas,duplex,fair,B,134.0,,0.0,2,1,2,7,0,1,1,1,1.05,1.14,0.94,,64.0,268.0,13,2024,248,4,480182
902,Umraniye,detached,fair,C,150.5,5.3,0.0,6,1,2,1,1,1,0,1,1.04,1.26,1.56,53.2,,343.0,23,2025,305,7,256495
7700,Maltepe,residence,fair,D,108.6,,0.0,1,3,1,0,0,1,0,1,1.21,3.53,1.5,51.6,75.0,259.0,29,2024,246,3,199678
7127,Beyoglu,apartment,good,B,101.0,4.6,0.0,5,1,2,24,0,1,1,0,1.95,0.3,3.79,57.0,80.0,338.0,46,2025,406,7,153443
3130,Maltepe,duplex,good,C,125.5,9.1,212.7,2,2,1,13,1,0,0,0,1.31,3.58,7.76,47.1,76.0,156.0,4,2023,157,3,211489
13678,Beyoglu,apartment,good,C,85.8,,0.0,5,4,2,9,1,0,1,1,2.72,1.13,11.31,58.6,58.0,83.0,55,2023,236,7,160162
4847,Besiktas,apartment,good,C,179.0,6.6,,6,4,1,20,1,1,1,0,2.46,1.76,5.84,51.6,78.0,48.0,7,2024,204,8,503711
1711,Maltepe,duplex,excellent,A,144.1,9.1,51.8,2,1,2,6,1,0,0,1,1.12,0.3,3.93,57.9,99.0,86.0,53,2024,93,4,261102
8321,Umraniye,apartment,excellent,B,178.0,7.0,0.0,1,2,1,17,0,0,0,0,0.6,,3.05,64.2,72.0,,53,2024,290,2,180703
10941,Beyoglu,apartment,excellent,C,82.8,6.5,0.0,1,3,1,8,1,1,0,0,1.27,0.88,3.27,46.8,90.0,332.0,18,2024,243,2,151744
6944,Atasehir,apartment,excellent,A,226.0,,,5,1,2,8,1,1,1,1,,0.44,2.59,54.7,100.0,855.0,52,2024,183,7,400513
14929,Kadikoy,duplex,good,A,80.7,,199.2,2,1,2,12,0,0,0,1,2.45,0.45,3.81,57.1,72.0,170.0,54,2024,233,4,175241
9092,Bakirkoy,residence,excellent,D,181.5,15.4,0.0,4,2,1,12,0,1,0,0,0.74,,1.48,56.1,74.0,259.0,39,2023,157,5,367231
4417,Beyoglu,apartment,fair,A,92.3,6.7,0.0,6,2,1,3,0,1,1,0,2.16,1.46,4.72,60.9,38.0,,54,2024,111,7,114486
1105,Sisli,apartment,fair,D,135.7,,0.0,6,1,1,2,1,1,1,0,2.28,0.87,5.07,68.5,64.0,212.0,42,2023,276,7,182062
3061,Besiktas,residence,fair,B,219.9,,,5,2,1,21,0,0,0,1,1.34,,7.24,,77.0,454.0,36,2024,350,6,665499
19391,Sisli,apartment,poor,A,110.1,4.0,0.0,5,1,2,8,1,0,0,1,2.28,0.79,1.96,71.9,123.0,169.0,14,2024,91,7,185025
11475,Sariyer,apartment,excellent,B,156.1,,0.0,4,4,1,8,1,0,1,1,1.18,1.16,0.5,56.8,103.0,121.0,25,2024,178,5,520941
2042,Sisli,duplex,fair,C,96.9,0.0,27.6,6,4,1,20,0,1,1,1,2.62,1.83,0.69,60.1,90.0,233.0,22,2024,316,7,267167
9888,Fatih,detached,good,A,152.9,,,2,4,1,8,1,1,1,1,5.29,0.33,5.74,51.8,79.0,137.0,33,2023,130,3,450537
4704,Beyoglu,apartment,excellent,A,256.8,6.0,0.0,4,1,1,14,1,0,0,1,0.99,0.24,5.1,64.1,88.0,75.0,14,2023,150,5,510246
18838,Sisli,residence,poor,B,137.8,0.9,0.0,2,3,2,1,1,1,1,1,1.01,0.51,3.31,55.8,90.0,231.0,17,2024,104,4,294353
5500,Umraniye,apartment,good,A,302.6,14.2,,3,1,2,5,1,1,0,1,0.45,2.78,2.67,58.2,43.0,39.0,0,2023,179,5,544487
14347,Sisli,duplex,good,A,261.2,,,2,3,2,11,1,0,0,0,0.6,0.37,2.35,50.2,93.0,,28,2024,138,4,542951
11761,Beyoglu,duplex,good,D,93.8,3.5,,1,2,1,12,0,0,1,0,1.23,1.51,1.53,45.2,76.0,58.0,26,2024,157,2,204775
10928,Fatih,apartment,fair,B,78.0,5.8,,1,3,2,24,1,0,1,1,2.09,3.6,1.96,59.0,88.0,205.0,11,2025,137,3,149386
12320,Umraniye,apartment,fair,C,113.9,11.0,0.0,5,2,2,20,1,1,1,0,1.49,3.93,1.9,57.9,,176.0,29,2025,45,7,129202
5988,Umraniye,residence,fair,B,115.7,,0.0,3,1,1,4,0,1,1,0,2.74,1.46,2.6,,118.0,431.0,58,2024,91,3,86273
7552,Besiktas,detached,good,A,200.5,4.9,,6,2,1,0,0,1,0,0,1.51,1.1,0.52,37.9,68.0,268.0,37,2024,179,7,619578
2156,Sisli,residence,fair,A,119.0,2.2,0.0,6,2,1,22,0,0,1,1,0.58,0.98,2.83,57.1,98.0,465.0,30,2023,202,7,366815
3399,Kartal,detached,fair,C,113.5,5.4,,3,1,1,6,1,1,1,0,2.02,0.6,0.81,57.8,118.0,,9,2024,152,4,170856
197,Kadikoy,duplex,excellent,C,123.5,9.9,,3,2,1,21,0,0,0,1,0.49,0.88,0.86,57.9,119.0,,26,2024,278,4,425989
17863,Maltepe,apartment,good,B,74.7,,0.0,5,4,2,1,1,0,0,1,5.2,1.74,1.93,59.7,107.0,109.0,13,2023,209,7,100250
8144,Besiktas,apartment,excellent,B,180.4,6.5,0.0,5,2,2,17,0,0,1,0,1.55,1.12,1.28,,93.0,263.0,26,2023,68,7,520766
11963,Beyoglu,detached,fair,A,129.6,,59.8,1,4,2,10,1,0,1,1,,2.61,1.55,61.3,72.0,455.0,26,2025,328,3,266053
7504,Kartal,apartment,excellent,B,129.8,12.5,0.0,6,2,2,6,1,0,1,0,2.15,0.72,5.05,63.3,96.0,123.0,32,2024,149,8,175332
10134,Beyoglu,apartment,good,C,276.1,,0.0,6,1,1,15,0,0,1,1,0.34,1.04,4.6,56.2,61.0,303.0,10,2023,323,7,694280
3734,Sariyer,apartment,poor,D,123.5,6.5,,1,4,2,8,0,1,1,1,0.53,1.23,9.25,38.8,113.0,249.0,3,2023,243,3,366773
6795,Kadikoy,apartment,good,D,133.8,11.7,0.0,3,2,1,2,0,1,1,1,0.92,2.51,2.61,57.0,118.0,180.0,17,2025,104,4,384025
19888,Umraniye,apartment,poor,B,137.0,5.8,0.0,1,2,1,1,0,0,0,1,0.74,1.96,5.28,51.8,91.0,,35,2024,256,2,161794
2896,Beyoglu,apartment,excellent,A,66.0,10.4,0.0,4,1,2,17,1,1,0,1,1.29,2.03,1.93,61.9,65.0,48.0,6,2025,180,6,207443
14253,Besiktas,apartment,poor,B,135.4,3.3,0.0,3,3,2,14,0,1,0,0,0.91,0.85,3.4,53.3,69.0,200.0,32,2024,257,5,267384
9270,Sisli,apartment,fair,C,93.8,10.4,0.0,2,4,2,11,0,0,1,1,1.38,2.34,2.29,68.6,56.0,119.0,8,2025,167,4,191675
18848,Besiktas,apartment,good,B,172.9,8.0,,1,1,1,5,0,1,1,0,0.82,0.23,1.28,50.5,72.0,164.0,54,2024,111,2,332158
13333,Umraniye,duplex,good,A,144.2,6.8,,5,4,1,23,1,0,1,1,2.01,0.4,2.12,,72.0,252.0,42,2025,192,6,320858
10020,Atasehir,apartment,poor,B,160.3,9.6,0.0,5,1,1,10,0,0,0,1,0.89,2.73,1.67,48.1,55.0,30.0,41,2023,366,6,264028
7626,Kartal,loft,poor,C,93.0,,0.0,1,4,1,9,1,0,0,0,1.96,1.61,3.02,54.8,74.0,77.0,3,2024,223,2,121370
9821,Sisli,apartment,good,B,145.0,5.3,0.0,2,1,2,2,1,1,1,1,2.71,1.58,1.98,63.8,,282.0,19,2024,209,5,638465
179,Beyoglu,loft,poor,A,97.7,21.2,,2,3,2,10,0,1,0,1,3.21,0.96,1.31,45.2,53.0,79.0,32,2025,130,4,200927
12547,Fatih,apartment,excellent,B,205.9,6.6,0.0,5,2,1,11,0,1,1,1,1.48,2.55,1.31,59.4,,,46,2024,195,6,442563
7987,Maltepe,apartment,fair,C,174.5,4.5,0.0,4,1,2,16,0,1,1,0,0.59,1.91,5.25,49.7,82.0,96.0,0,2025,289,6,254153
2758,Kadikoy,apartment,fair,C,138.3,,,2,4,2,19,0,0,0,0,2.5,1.92,4.06,66.1,75.0,130.0,38,2024,392,4,205356
19148,Beyoglu,apartment,fair,B,119.3,7.3,0.0,4,3,2,6,1,1,0,0,1.87,0.37,1.26,56.9,53.0,134.0,12,2024,138,5,214276
6997,Maltepe,apartment,poor,D,185.3,7.6,0.0,4,4,1,1,0,0,1,1,0.69,2.41,1.58,61.0,77.0,111.0,36,2023,63,5,309863
13108,Maltepe,apartment,fair,A,77.9,14.9,0.0,5,3,1,4,1,1,1,1,2.84,1.06,6.94,52.2,74.0,566.0,13,2024,191,6,142365
3700,Kartal,residence,fair,C,123.0,4.9,0.0,2,4,2,15,1,0,0,1,1.05,1.82,3.14,56.8,83.0,42.0,57,2024,291,4,147951
